Protein Id,Gene Symbol,Description,Group ID,Set2 Peptides,Set2~rq_126_sn_sum,Set2~rq_127n_sn_sum,Set2~rq_127c_sn_sum,Set2~rq_128n_sn_sum,Set2~rq_128c_sn_sum,Set2~rq_129n_sn_sum,Set2~rq_129c_sn_sum,Set2~rq_130n_sn_sum,Set2~rq_130c_sn_sum,Set2~rq_131_sn_sum
sp|Q9Y448|SKAP_HUMAN,KNSTRN,SKAP_HUMAN Small kinetochore-associated protein,7088,5,238.685,407.29,464.879,755.3,770.928,382.889,683.591,436.739,971.074,595.819
sp|Q969F1|TF3C6_HUMAN,GTF3C6,TF3C6_HUMAN General transcription factor 3C polypeptide 6,7089,4,634.188,367.169,506.275,572.771,646.824,405.74,606.041,446.536,329.023,393.165
sp|Q6ZQX7|CQ097_HUMAN,C17orf97,CQ097_HUMAN Uncharacterized protein C17orf97,7090,4,145.425,723.515,211.836,283.659,372.53,778.729,596.313,884.518,426.198,282.997
sp|O75159|SOCS5_HUMAN,SOCS5,SOCS5_HUMAN Suppressor of cytokine signaling 5,7092,1,9.94021,4.0585,2.74384,7.21757,3.37127,26.3099,20.1783,9.7211,121.958,17.906
sp|Q96LI5|CNO6L_HUMAN,CNOT6L,CNO6L_HUMAN CCR4-NOT transcription complex subunit 6-like,7094,6,837.362,430.501,993.273,949.365,1279.17,967.051,1193.74,699.045,847.73,795.134
sp|Q9ULM6|CNOT6_HUMAN,CNOT6,CNOT6_HUMAN CCR4-NOT transcription complex subunit 6,7094,6,1151.0,1312.21,1421.93,1557.58,1853.33,1950.85,1832.91,888.097,1469.27,1294.67
sp|P26196|DDX6_HUMAN,DDX6,DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6,7095,41,2574.71,4474.56,5934.18,3532.14,4592.72,3503.37,3094.95,2843.6,3729.59,4589.57
sp|O14896|IRF6_HUMAN,IRF6,IRF6_HUMAN Interferon regulatory factor 6,7096,7,860.747,120.552,1600.44,82.1765,2080.79,934.886,80.7994,2107.21,341.631,1428.64
sp|Q9H9S4|CB39L_HUMAN,CAB39L,CB39L_HUMAN Calcium-binding protein 39-like,7097,7,602.198,165.818,2205.69,266.88,2958.19,523.939,280.862,273.983,187.588,374.146
sp|Q9Y376|CAB39_HUMAN,CAB39,CAB39_HUMAN Calcium-binding protein 39,7097,23,1009.15,3312.74,3286.6,3569.6,2366.54,5050.97,2795.24,2034.99,3572.94,2467.63
sp|Q9NVR5|KTU_HUMAN,DNAAF2,KTU_HUMAN Protein kintoun,7099,6,160.524,315.171,392.566,434.138,663.568,507.886,298.617,205.461,389.126,384.83
sp|Q9BV86|NTM1A_HUMAN,NTMT1,NTM1A_HUMAN N-terminal Xaa-Pro-Lys N-methyltransferase 1,7100,12,491.534,1020.94,948.438,1598.68,967.276,917.254,1438.41,457.834,1275.04,845.332
sp|P18754-2|RCC1_HUMAN,RCC1,RCC1_HUMAN Isoform 2 of Regulator of chromosome condensation,7101,45,4151.73,3133.81,2731.59,3375.46,5417.66,2930.56,4529.54,5025.73,4263.42,4508.74
sp|P82909|RT36_HUMAN,MRPS36,"RT36_HUMAN 28S ribosomal protein S36, mitochondrial",7102,5,725.806,433.473,307.805,284.095,386.429,314.905,216.501,582.876,471.206,334.145
sp|Q6TCH7|PAQR3_HUMAN,PAQR3,PAQR3_HUMAN Progestin and adipoQ receptor family member 3,7103,2,144.49,76.2593,55.0818,88.6074,56.0201,109.075,137.943,102.6,110.33,78.3854
sp|Q8IV63|VRK3_HUMAN,VRK3,VRK3_HUMAN Inactive serine/threonine-protein kinase VRK3,7104,11,1352.82,271.146,761.495,346.937,1845.12,725.423,749.61,668.911,760.839,536.426
sp|P28715|ERCC5_HUMAN,ERCC5,ERCC5_HUMAN DNA repair protein complementing XP-G cells,7105,11,364.301,1488.37,1119.04,4092.29,579.297,1028.63,842.225,820.977,367.994,796.657
sp|Q8WU17|RN139_HUMAN,RNF139,RN139_HUMAN E3 ubiquitin-protein ligase RNF139,7106,4,391.878,179.773,357.132,299.251,394.927,277.38,226.935,346.851,312.738,426.335
sp|Q96PB1|CASD1_HUMAN,CASD1,CASD1_HUMAN CAS1 domain-containing protein 1,7107,6,574.001,255.515,391.917,158.811,1607.93,195.259,461.211,377.405,125.203,258.134
sp|P18440|ARY1_HUMAN,NAT1,ARY1_HUMAN Arylamine N-acetyltransferase 1,7108,6,338.18,456.565,934.967,639.86,624.027,761.65,168.416,235.646,467.65,448.59
sp|P30307|MPIP3_HUMAN,CDC25C,MPIP3_HUMAN M-phase inducer phosphatase 3,7109,4,239.119,606.793,277.616,863.627,281.643,389.241,340.516,295.313,763.657,477.512
sp|P09603|CSF1_HUMAN,CSF1,CSF1_HUMAN Macrophage colony-stimulating factor 1,7110,2,68.1514,300.24,45.167,718.655,34.0181,309.237,654.38,108.72,693.128,642.843
sp|Q8N8N7|PTGR2_HUMAN,PTGR2,PTGR2_HUMAN Prostaglandin reductase 2,7111,6,1050.75,628.151,924.974,582.836,1045.2,854.498,455.969,127.118,372.91,326.167
sp|Q9NVS2-2|RT18A_HUMAN,MRPS18A,"RT18A_HUMAN Isoform 2 of 28S ribosomal protein S18a, mitochondrial",7112,7,1365.06,790.544,557.67,498.162,774.642,703.674,670.335,881.87,512.767,745.978
sp|Q9HCE6|ARGAL_HUMAN,ARHGEF10L,ARGAL_HUMAN Rho guanine nucleotide exchange factor 10-like protein,7113,8,1791.84,985.594,1531.47,599.538,560.44,1527.8,345.437,1122.6,448.933,642.157
sp|Q63HM1-2|KFA_HUMAN,AFMID,KFA_HUMAN Isoform 2 of Kynurenine formamidase,7114,1,84.9339,118.127,427.912,90.9895,103.423,118.808,90.9802,88.9724,92.7107,333.175
sp|Q6RFH5|WDR74_HUMAN,WDR74,WDR74_HUMAN WD repeat-containing protein 74,7115,25,1420.79,1465.75,628.018,2624.39,765.513,1814.85,1879.41,1757.27,2185.41,2334.96
sp|P0CW22|RS17L_HUMAN,RPS17L,RS17L_HUMAN 40S ribosomal protein S17-like,7116,33,3422.38,5405.69,4199.49,5994.09,5108.78,5535.28,6180.28,4743.14,7295.02,4541.67
sp|O00762|UBE2C_HUMAN,UBE2C,UBE2C_HUMAN Ubiquitin-conjugating enzyme E2 C,7117,9,392.168,1397.36,963.305,1708.03,2423.94,1383.43,621.518,467.004,3112.2,1674.23
sp|Q8TCT9-2|HM13_HUMAN,HM13,HM13_HUMAN Isoform 2 of Minor histocompatibility antigen H13,7118,31,4053.21,3875.02,3064.56,1955.58,3457.53,2632.89,2187.73,3350.22,2953.12,2661.21
sp|Q8TCT9|HM13_HUMAN,HM13,HM13_HUMAN Minor histocompatibility antigen H13,7118,5,283.251,292.261,215.128,205.606,313.363,225.107,170.474,273.43,261.513,180.62
sp|Q9Y285|SYFA_HUMAN,FARSA,SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit,7119,29,1210.25,3627.39,2628.11,5143.6,4126.89,2167.85,1556.45,1083.83,3305.64,2051.41
sp|P62079|TSN5_HUMAN,TSPAN5,TSN5_HUMAN Tetraspanin-5,7120,1,280.083,153.078,113.481,42.9307,74.4765,48.5434,3.42906,96.7481,568.329,194.706
sp|Q9Y673|ALG5_HUMAN,ALG5,ALG5_HUMAN Dolichyl-phosphate beta-glucosyltransferase,7121,13,1487.75,1050.73,2260.03,972.375,2503.51,1062.42,1090.68,1280.06,1323.36,1843.66
sp|Q96NY9|MUS81_HUMAN,MUS81,MUS81_HUMAN Crossover junction endonuclease MUS81,7123,3,156.017,219.836,239.211,281.574,260.071,131.861,227.095,149.378,156.528,169.199
sp|O60427|FADS1_HUMAN,FADS1,FADS1_HUMAN Fatty acid desaturase 1,7124,10,936.168,541.006,386.251,1661.5,419.128,239.902,2587.63,1478.13,668.429,1431.14
sp|Q6P161|RM54_HUMAN,MRPL54,"RM54_HUMAN 39S ribosomal protein L54, mitochondrial",7125,9,1540.92,841.771,646.852,933.958,1026.0,842.563,836.316,1023.9,719.253,1016.03
sp|Q969W9|PMEPA_HUMAN,PMEPA1,PMEPA_HUMAN Transmembrane prostate androgen-induced protein,7126,1,17.8963,64.2078,11.4522,17.0321,39.1537,15.8566,6.80297,185.627,88.5224,44.5643
sp|Q3B726|RPA43_HUMAN,TWISTNB,RPA43_HUMAN DNA-directed RNA polymerase I subunit RPA43,7127,13,1014.81,921.623,579.285,2624.79,731.163,1146.74,1528.77,911.178,1508.24,1336.27
sp|P51606|RENBP_HUMAN,RENBP,RENBP_HUMAN N-acylglucosamine 2-epimerase,7128,2,43.6907,23.3373,52.3519,775.077,37.4532,28.5591,41.9549,47.0266,43.3698,35.2082
sp|Q86V97|KBTB6_HUMAN,KBTBD6,KBTB6_HUMAN Kelch repeat and BTB domain-containing protein 6,7129,1,54.2446,18.5051,115.947,34.3966,78.6901,18.8005,115.81,16.7355,47.1219,51.9461
sp|Q8WVZ9|KBTB7_HUMAN,KBTBD7,KBTB7_HUMAN Kelch repeat and BTB domain-containing protein 7,7129,3,287.869,154.778,680.848,168.041,413.036,158.874,689.782,94.1507,232.742,319.144
sp|A9UHW6-3|MI4GD_HUMAN,MIF4GD,MI4GD_HUMAN Isoform 3 of MIF4G domain-containing protein,7131,8,376.903,612.057,1278.59,450.219,1323.44,963.173,466.462,391.522,857.595,446.5
sp|Q8WUZ0|BCL7C_HUMAN,BCL7C,BCL7C_HUMAN B-cell CLL/lymphoma 7 protein family member C,7132,5,617.057,431.221,406.303,296.213,908.081,540.756,393.567,478.103,360.017,506.548
sp|Q4VC05-2|BCL7A_HUMAN,BCL7A,BCL7A_HUMAN Isoform 2 of B-cell CLL/lymphoma 7 protein family member A,7132,9,3842.74,447.102,2379.35,829.351,908.979,983.108,2057.04,1385.89,549.728,1153.94
sp|O00512|BCL9_HUMAN,BCL9,BCL9_HUMAN B-cell CLL/lymphoma 9 protein,7133,3,89.8407,128.758,74.5645,188.646,121.4,290.869,942.222,197.409,70.6827,114.188
sp|Q5BJF2|TMM97_HUMAN,TMEM97,TMM97_HUMAN Transmembrane protein 97,7135,8,3196.68,370.379,677.883,117.75,935.135,267.898,789.53,514.622,338.289,406.724
sp|Q8TE02-4|ELP5_HUMAN,ELP5,ELP5_HUMAN Isoform 4 of Elongator complex protein 5,7136,5,372.272,761.18,414.591,700.715,577.536,687.891,798.5,327.093,669.197,667.383
sp|Q96EP5|DAZP1_HUMAN,DAZAP1,DAZP1_HUMAN DAZ-associated protein 1,7137,15,1857.75,1092.49,1224.23,1604.08,2171.25,1355.56,1728.97,1599.99,1192.27,1357.11
sp|O94842|TOX4_HUMAN,TOX4,TOX4_HUMAN TOX high mobility group box family member 4,7138,13,2638.09,1641.78,1351.85,1118.37,1976.24,1247.88,1969.83,1857.52,1336.49,1837.39
sp|O94900|TOX_HUMAN,TOX,TOX_HUMAN Thymocyte selection-associated high mobility group box protein TOX,7138,1,2.03057,29.6036,4.95315,4.20622,0.632606,14.2082,335.9,4.59118,219.57,47.6516
sp|Q9BRA2|TXD17_HUMAN,TXNDC17,TXD17_HUMAN Thioredoxin domain-containing protein 17,7139,6,480.869,1223.42,1307.57,1561.42,908.012,954.364,949.654,460.119,1154.53,613.633
sp|Q15583|TGIF1_HUMAN,TGIF1,TGIF1_HUMAN Homeobox protein TGIF1,7141,3,151.232,203.663,358.606,330.099,111.352,559.479,383.036,307.231,266.083,260.608
sp|P32321-2|DCTD_HUMAN,DCTD,DCTD_HUMAN Isoform 2 of Deoxycytidylate deaminase,7142,10,70.5308,2187.4,1392.16,1551.94,896.44,579.592,1197.77,435.413,2105.35,1219.2
sp|O96005|CLPT1_HUMAN,CLPTM1,CLPT1_HUMAN Cleft lip and palate transmembrane protein 1,7143,28,4659.98,1453.04,3102.56,1404.75,2756.87,2905.45,2412.18,2778.54,3013.71,2388.69
sp|O14807|RASM_HUMAN,MRAS,RASM_HUMAN Ras-related protein M-Ras,7144,5,592.066,340.227,65.4839,814.288,88.0605,599.148,1065.81,31.9219,168.213,288.156
sp|O94766|B3GA3_HUMAN,B3GAT3,B3GA3_HUMAN Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,7146,7,845.565,552.391,360.493,278.526,414.604,382.539,293.511,277.946,272.378,260.652
sp|Q96BN2|TADA1_HUMAN,TADA1,TADA1_HUMAN Transcriptional adapter 1,7147,6,1060.42,856.686,557.519,733.867,886.84,736.765,833.654,820.993,345.252,622.385
sp|Q6UWZ7|F175A_HUMAN,FAM175A,F175A_HUMAN BRCA1-A complex subunit Abraxas,7148,8,495.994,887.626,209.061,640.457,531.818,1183.96,839.056,850.422,499.32,672.462
sp|P47985|UCRI_HUMAN,UQCRFS1,"UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial",7150,22,4013.1,1591.25,1976.47,1477.14,2293.5,1225.29,1838.35,1579.07,1299.19,1522.25
sp|P07992|ERCC1_HUMAN,ERCC1,ERCC1_HUMAN DNA excision repair protein ERCC-1,7152,8,1598.54,1170.38,1434.78,1747.52,1791.51,403.275,1766.61,872.592,1528.9,1150.36
sp|B1AK53|ESPN_HUMAN,ESPN,ESPN_HUMAN Espin,7153,5,1129.88,307.474,487.721,89.5432,2104.18,180.182,71.8002,539.356,67.7766,795.475
sp|Q96H72|S39AD_HUMAN,SLC39A13,S39AD_HUMAN Zinc transporter ZIP13,7154,3,106.73,693.924,54.6508,431.014,117.091,181.943,201.273,515.905,572.799,970.48
sp|Q9Y385|UB2J1_HUMAN,UBE2J1,UB2J1_HUMAN Ubiquitin-conjugating enzyme E2 J1,7155,9,1042.59,1083.34,1699.46,603.497,1070.84,1063.01,511.858,1028.12,688.707,756.935
sp|Q15005|SPCS2_HUMAN,SPCS2,SPCS2_HUMAN Signal peptidase complex subunit 2,7156,17,1810.14,840.568,1028.64,508.78,1082.57,1015.18,732.572,1219.63,760.533,1206.8
sp|Q03167|TGBR3_HUMAN,TGFBR3,TGBR3_HUMAN Transforming growth factor beta receptor type 3,7157,5,75.6658,268.546,78.1248,253.389,98.1789,289.936,1446.67,45.8972,2028.17,254.262
sp|Q9NX14-2|NDUBB_HUMAN,NDUFB11,"NDUBB_HUMAN Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",7158,19,5250.62,1838.62,1735.72,1215.77,3017.77,1806.01,1724.94,2087.83,1365.24,2482.92
sp|Q9UIG8|SO3A1_HUMAN,SLCO3A1,SO3A1_HUMAN Solute carrier organic anion transporter family member 3A1,7160,1,53.9378,73.7167,48.6595,85.4953,21.622,111.31,119.668,362.165,150.792,62.9292
sp|Q9ULX6|AKP8L_HUMAN,AKAP8L,AKP8L_HUMAN A-kinase anchor protein 8-like,7162,28,3738.4,2386.13,2302.63,2782.01,2829.92,2229.23,1863.51,1612.92,1910.69,2360.4
sp|Q9UBR2|CATZ_HUMAN,CTSZ,CATZ_HUMAN Cathepsin Z,7165,11,240.313,2400.57,2197.83,871.053,194.242,915.684,314.945,2301.56,809.204,1844.39
sp|P13521|SCG2_HUMAN,SCG2,SCG2_HUMAN Secretogranin-2,7166,1,7.57992,96.0785,0.0,2.10935,0.0,6.52443,0.0,10.4173,1461.97,28.8789
sp|Q9H7U1-3|CCSE2_HUMAN,CCSER2,CCSE2_HUMAN Isoform 3 of Serine-rich coiled-coil domain-containing protein 2,7167,4,198.509,279.078,309.398,85.3779,265.319,839.529,194.125,325.839,455.852,264.272
sp|O95139|NDUB6_HUMAN,NDUFB6,NDUB6_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,7168,13,4499.71,1565.14,2210.12,1488.69,3495.45,2119.01,1869.96,2100.03,1477.17,2283.15
sp|Q9H7S9|ZN703_HUMAN,ZNF703,ZN703_HUMAN Zinc finger protein 703,7169,10,6234.52,520.176,1562.35,212.612,862.136,320.371,120.57,163.069,510.568,568.14
sp|Q96F45|ZN503_HUMAN,ZNF503,ZN503_HUMAN Zinc finger protein 503,7169,1,151.442,38.1637,61.6216,36.9204,50.8158,36.2858,32.9062,18.3343,40.9095,32.4024
sp|Q9BW61|DDA1_HUMAN,DDA1,DDA1_HUMAN DET1- and DDB1-associated protein 1,7170,3,295.713,269.772,356.86,349.997,386.757,385.546,233.059,286.552,233.743,360.398
sp|Q96NE9-2|FRMD6_HUMAN,FRMD6,FRMD6_HUMAN Isoform 2 of FERM domain-containing protein 6,7171,7,280.662,780.173,329.484,466.135,437.453,407.963,506.956,1396.35,1924.47,1124.34
sp|O15516|CLOCK_HUMAN,CLOCK,CLOCK_HUMAN Circadian locomoter output cycles protein kaput,7172,3,321.869,130.086,257.683,170.555,202.753,190.861,102.864,223.73,155.895,160.845
sp|Q9UL42|PNMA2_HUMAN,PNMA2,PNMA2_HUMAN Paraneoplastic antigen Ma2,7173,6,174.086,176.552,191.053,1253.68,131.227,422.208,138.105,223.952,961.679,365.39
sp|Q16762|THTR_HUMAN,TST,THTR_HUMAN Thiosulfate sulfurtransferase,7173,11,1210.75,369.533,1143.57,543.148,677.901,2779.49,704.12,1422.98,762.628,1322.55
sp|O60512|B4GT3_HUMAN,B4GALT3,"B4GT3_HUMAN Beta-1,4-galactosyltransferase 3",7174,3,217.045,115.84,130.331,139.923,385.298,162.069,119.651,221.386,110.739,173.209
sp|Q13422|IKZF1_HUMAN,IKZF1,IKZF1_HUMAN DNA-binding protein Ikaros,7175,1,53.6325,43.9096,37.9476,31.4162,35.8542,54.2358,34.1962,38.7627,42.6002,53.8355
sp|Q6P3W7|SCYL2_HUMAN,SCYL2,SCYL2_HUMAN SCY1-like protein 2,7176,18,1163.34,1009.86,4041.53,761.847,1569.25,1355.69,1313.91,976.345,883.505,982.646
sp|Q9P000|COMD9_HUMAN,COMMD9,COMD9_HUMAN COMM domain-containing protein 9,7179,8,836.705,1315.19,1147.99,1344.88,1542.45,1382.45,974.191,649.171,1349.3,1152.94
sp|A8K855|EFCB7_HUMAN,EFCAB7,EFCB7_HUMAN EF-hand calcium-binding domain-containing protein 7,7180,3,412.843,301.203,164.724,1319.47,203.628,200.485,163.3,85.4801,157.486,162.417
sp|P53004|BIEA_HUMAN,BLVRA,BIEA_HUMAN Biliverdin reductase A,7182,19,1974.31,3377.49,4545.24,1886.34,2544.78,2177.47,1388.17,570.266,1232.24,1512.99
sp|Q86X95|CIR1_HUMAN,CIR1,CIR1_HUMAN Corepressor interacting with RBPJ 1,7183,8,1353.45,1289.34,720.731,1034.15,909.881,1037.87,751.129,788.288,719.263,1187.66
sp|P42224|STAT1_HUMAN,STAT1,STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta,7184,53,2289.7,7248.82,4886.18,10569.5,4301.48,6833.0,3255.01,3729.87,5089.57,5005.16
sp|Q92932-3|PTPR2_HUMAN,PTPRN2,PTPR2_HUMAN Isoform 3 of Receptor-type tyrosine-protein phosphatase N2,7186,3,3046.44,45.4664,103.559,27.1742,53.4047,27.4272,31.786,24.0089,25.0025,44.195
sp|Q9NRX2|RM17_HUMAN,MRPL17,"RM17_HUMAN 39S ribosomal protein L17, mitochondrial",7188,14,2681.31,1417.55,1149.12,1061.0,1668.0,1491.14,1416.09,1743.13,1192.43,1732.44
sp|P50749|RASF2_HUMAN,RASSF2,RASF2_HUMAN Ras association domain-containing protein 2,7190,2,135.758,75.6366,743.742,52.5304,2.33767,57.4104,157.005,33.1845,16.5719,50.577
sp|Q9NQE9|HINT3_HUMAN,HINT3,HINT3_HUMAN Histidine triad nucleotide-binding protein 3,7191,8,1215.12,559.366,1833.65,2057.48,485.467,1419.7,945.593,1357.91,393.002,587.245
sp|Q8IZC4|RTKN2_HUMAN,RTKN2,RTKN2_HUMAN Rhotekin-2,7192,2,40.1378,52.581,93.6963,36.6913,88.5967,112.708,204.842,164.155,271.288,57.1549
sp|P10074|ZBT48_HUMAN,ZBTB48,ZBT48_HUMAN Zinc finger and BTB domain-containing protein 48,7193,4,278.118,138.431,116.863,109.903,186.755,138.053,141.585,134.778,127.245,142.099
sp|P61086|UBE2K_HUMAN,UBE2K,UBE2K_HUMAN Ubiquitin-conjugating enzyme E2 K,7194,17,1329.44,1810.05,3434.14,3519.8,2160.65,1779.82,2102.72,742.939,2026.55,1457.86
sp|Q8N5H3|FA89B_HUMAN,FAM89B,FA89B_HUMAN Protein FAM89B,7195,3,139.29,566.907,659.246,84.4211,520.521,278.057,609.16,200.795,214.282,304.612
sp|Q15773|MLF2_HUMAN,MLF2,MLF2_HUMAN Myeloid leukemia factor 2,7196,10,467.782,351.3,646.809,889.98,257.971,292.675,601.568,451.403,922.298,449.173
sp|Q9NWS6|F118A_HUMAN,FAM118A,F118A_HUMAN Protein FAM118A,7197,1,64.2486,24.6042,54.8612,44.1675,70.9376,51.4068,53.3373,36.9308,39.3433,47.8557
sp|P55145|MANF_HUMAN,MANF,MANF_HUMAN Mesencephalic astrocyte-derived neurotrophic factor,7198,20,2060.69,3294.46,2513.54,1322.46,4419.63,1987.79,1194.79,1994.57,3250.5,1602.8
sp|Q9H4F8-2|SMOC1_HUMAN,SMOC1,SMOC1_HUMAN Isoform 2 of SPARC-related modular calcium-binding protein 1,7199,1,11.0883,46.4104,23.3522,41.6298,18.5721,40.5317,26.6338,243.283,19.6339,62.1478
sp|O95995|GAS8_HUMAN,GAS8,GAS8_HUMAN Growth arrest-specific protein 8,7200,2,91.3483,81.4398,131.867,243.757,103.972,95.4635,116.661,86.8917,186.975,140.03
sp|O95298|NDUC2_HUMAN,NDUFC2,NDUC2_HUMAN NADH dehydrogenase [ubiquinone] 1 subunit C2,7201,13,5137.11,1196.42,1138.25,910.707,2113.06,1850.25,1448.06,1670.15,1242.55,1503.82
sp|Q5T6F0|DCA12_HUMAN,DCAF12,DCA12_HUMAN DDB1- and CUL4-associated factor 12,7203,1,100.63,33.6387,4.58783,29.9326,89.9789,34.4324,54.689,11.0461,23.7255,35.9022
sp|Q9H1J1|REN3A_HUMAN,UPF3A,REN3A_HUMAN Regulator of nonsense transcripts 3A,7204,3,272.076,353.409,681.066,584.214,58.6292,388.494,246.896,115.451,263.58,511.475
sp|Q8N9N7|LRC57_HUMAN,LRRC57,LRC57_HUMAN Leucine-rich repeat-containing protein 57,7205,10,868.934,895.143,1111.44,1912.98,1361.94,1365.17,1664.27,1070.48,983.769,975.497
sp|Q96S06|LMF1_HUMAN,LMF1,LMF1_HUMAN Lipase maturation factor 1,7206,6,1041.75,592.393,1246.39,466.073,878.419,540.616,479.855,93.7775,206.959,300.971
sp|Q8NFH3|NUP43_HUMAN,NUP43,NUP43_HUMAN Nucleoporin Nup43,7207,10,599.082,747.467,672.406,731.838,812.402,687.668,786.686,592.238,801.512,655.411
sp|Q9H4L4|SENP3_HUMAN,SENP3,SENP3_HUMAN Sentrin-specific protease 3,7209,14,1201.25,1994.33,778.457,1870.63,620.437,1268.68,1995.08,2294.72,1648.61,1710.86
sp|P34949|MPI_HUMAN,MPI,MPI_HUMAN Mannose-6-phosphate isomerase,7210,13,1173.33,1623.66,2415.17,836.425,2197.16,1080.14,1981.9,633.267,1488.35,1781.09
sp|Q5QJ74|TBCEL_HUMAN,TBCEL,TBCEL_HUMAN Tubulin-specific chaperone cofactor E-like protein,7211,7,188.513,374.599,371.226,233.997,392.625,270.724,464.368,132.432,455.867,303.579
sp|Q9Y3A6|TMED5_HUMAN,TMED5,TMED5_HUMAN Transmembrane emp24 domain-containing protein 5,7212,7,1010.17,987.933,1028.26,398.552,545.902,946.073,689.345,660.3,491.612,542.412
sp|Q9UNN5|FAF1_HUMAN,FAF1,FAF1_HUMAN FAS-associated factor 1,7213,27,2060.78,1808.91,1709.87,4796.22,1999.06,5118.66,2588.96,1874.72,3764.8,3083.13
sp|P15531-2|NDKA_HUMAN,NME1,NDKA_HUMAN Isoform 2 of Nucleoside diphosphate kinase A,7214,45,3079.7,7516.77,9498.38,3642.93,4589.14,2840.73,4307.4,1929.98,4418.83,3890.69
sp|O60361|NDK8_HUMAN,NME2P1,NDK8_HUMAN Putative nucleoside diphosphate kinase,7214,15,1056.42,4034.79,5395.53,1188.94,1734.26,1102.46,1631.59,850.509,2054.94,1783.68
tr|F6XY72|F6XY72_HUMAN,NME2,F6XY72_HUMAN Nucleoside diphosphate kinase,7214,5,271.484,835.93,1074.25,289.822,426.715,252.455,404.768,223.218,438.969,402.553
sp|Q96B77|TM186_HUMAN,TMEM186,TM186_HUMAN Transmembrane protein 186,7215,5,490.112,228.56,638.25,434.95,353.693,252.603,231.428,354.133,262.047,378.309
sp|Q9NRR8|C42S1_HUMAN,CDC42SE1,C42S1_HUMAN CDC42 small effector protein 1,7216,1,125.732,43.0074,61.6785,79.0766,220.196,66.5767,72.7509,140.358,63.8084,99.5859
sp|P54105|ICLN_HUMAN,CLNS1A,ICLN_HUMAN Methylosome subunit pICln,7217,19,1614.37,919.52,600.159,853.488,992.489,750.164,938.239,380.81,1208.61,852.747
sp|P42773|CDN2C_HUMAN,CDKN2C,CDN2C_HUMAN Cyclin-dependent kinase 4 inhibitor C,7218,3,425.466,551.957,502.033,276.945,389.188,261.713,203.168,74.5999,718.381,876.413
sp|P11908-2|PRPS2_HUMAN,PRPS2,PRPS2_HUMAN Isoform 2 of Ribose-phosphate pyrophosphokinase 2,7219,24,585.523,2074.68,3529.57,3825.48,1781.96,3520.91,1722.38,1100.94,4154.94,1349.75
sp|P60891|PRPS1_HUMAN,PRPS1,PRPS1_HUMAN Ribose-phosphate pyrophosphokinase 1,7219,9,885.384,1059.78,904.944,2561.08,1256.63,1531.37,1250.79,696.005,2440.22,1027.45
sp|P46736|BRCC3_HUMAN,BRCC3,BRCC3_HUMAN Lys-63-specific deubiquitinase BRCC36,7220,12,1107.28,1678.67,1747.52,1790.68,2106.04,1797.01,1765.65,1051.58,1317.87,1203.56
sp|Q9Y312|AAR2_HUMAN,AAR2,AAR2_HUMAN Protein AAR2 homolog,7221,16,883.228,1752.49,1778.08,1889.83,1868.35,1122.97,1367.72,756.962,2009.54,1558.76
sp|O60487|MPZL2_HUMAN,MPZL2,MPZL2_HUMAN Myelin protein zero-like protein 2,7222,2,9.46634,16.5271,52.2644,14.358,63.0159,178.104,30.6035,749.415,37.3665,262.962
sp|Q15427|SF3B4_HUMAN,SF3B4,SF3B4_HUMAN Splicing factor 3B subunit 4,7223,9,1051.22,716.284,564.766,1334.48,1001.79,1374.14,1022.6,1051.9,785.054,976.342
sp|P61106|RAB14_HUMAN,RAB14,RAB14_HUMAN Ras-related protein Rab-14,7224,31,4378.9,803.06,4528.46,3353.21,4065.5,2156.01,2593.52,4416.92,2195.58,2709.41
sp|Q15771|RAB30_HUMAN,RAB30,RAB30_HUMAN Ras-related protein Rab-30,7224,3,441.125,484.633,463.21,415.883,247.59,163.414,520.765,258.342,349.776,378.333
sp|P61026|RAB10_HUMAN,RAB10,RAB10_HUMAN Ras-related protein Rab-10,7224,19,3022.95,2434.29,2402.49,2219.37,2454.78,3139.93,1994.73,3337.67,2205.41,2712.79
sp|Q96DA2|RB39B_HUMAN,RAB39B,RB39B_HUMAN Ras-related protein Rab-39B,7224,3,2678.27,442.91,107.924,538.374,88.846,80.1282,122.835,71.6064,291.068,159.638
sp|Q6IQ22|RAB12_HUMAN,RAB12,RAB12_HUMAN Ras-related protein Rab-12,7224,18,1633.05,2465.9,685.355,1781.24,509.589,3856.82,1730.94,4213.17,4481.82,1676.11
sp|P61006|RAB8A_HUMAN,RAB8A,RAB8A_HUMAN Ras-related protein Rab-8A,7224,20,3181.31,2638.0,3326.95,3233.49,3004.45,2395.52,3259.97,3323.49,2486.16,2579.48
sp|P59190|RAB15_HUMAN,RAB15,RAB15_HUMAN Ras-related protein Rab-15,7224,16,5147.08,2698.78,4862.31,2630.28,4127.14,3006.13,2949.9,4220.61,2425.97,3032.77
